trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,CS,-0.9640779495239258,-0.9996986985206604,0.9423194927388013,3.3469553019563834e-07,150,1024,1,detach,dot,0.7,0.1,5,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640440940856934,-0.999699056148529,0.9420467716642803,5.609249163463025e-07,150,1024,1,detach,dot,0.7,0.1,10,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640440940856934,-0.999699056148529,0.9424103997636418,5.03076306189069e-07,150,1024,1,detach,dot,0.7,0.1,10,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640440940856934,-0.999699056148529,0.9420240449080702,7.478998884617231e-07,150,1024,1,detach,dot,0.7,0.1,10,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640438556671143,-0.999699056148529,0.9421604054453306,8.439699017586827e-07,150,1024,1,detach,dot,0.7,0.1,10,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640440940856934,-0.9996991157531738,0.9420922251767005,7.478998884618106e-07,150,1024,1,detach,dot,0.7,0.1,10,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641793966293335,-0.9996976256370544,0.9423422194950115,4.348975870751685e-07,150,1024,1,detach,dot,0.7,0.1,10,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.964179277420044,-0.9996976256370544,0.942205858957751,3.17134344969312e-07,150,1024,1,detach,dot,0.7,0.1,10,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641405344009399,-0.9996986985206604,0.9424103997636418,5.712550253029645e-07,150,1024,1,detach,dot,0.7,0.1,10,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641405344009399,-0.9996986985206604,0.9424331265198518,5.495617964939733e-07,150,1024,1,detach,dot,0.7,0.1,10,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
