trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,Photo,-0.839270830154419,-0.9998643398284912,0.9349673202614378,1.406154328107413e-06,150,1024,1,detach,dot,0.3,0.2,5,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8396307229995728,-0.9998615980148315,0.9347494553376906,1.1628955624854555e-06,150,1024,1,detach,dot,0.3,0.2,5,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8396441340446472,-0.9998618364334106,0.9348583877995642,1.2518926718593425e-06,150,1024,1,detach,dot,0.3,0.2,5,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8400077819824219,-0.9998642206192017,0.9350762527233115,7.357094374907983e-07,150,1024,1,detach,dot,0.3,0.2,5,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8399312496185303,-0.9998641014099121,0.9352941176470587,9.255699374884238e-07,150,1024,1,detach,dot,0.3,0.2,5,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8336126208305359,-0.9998582601547241,0.9345860566448803,1.4476863124818934e-06,150,1024,1,detach,dot,0.3,0.2,10,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8335951566696167,-0.999858558177948,0.9346405228758169,1.6197473906047416e-06,150,1024,1,detach,dot,0.3,0.2,10,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8335927128791809,-0.9998593330383301,0.9344771241830067,1.4417531718569678e-06,150,1024,1,detach,dot,0.3,0.2,10,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8335831165313721,-0.9998587965965271,0.9345315904139433,1.60788110935489e-06,150,1024,1,detach,dot,0.3,0.2,10,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8336195349693298,-0.9998584389686584,0.9345860566448803,1.4476863124818934e-06,150,1024,1,detach,dot,0.3,0.2,10,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8336021900177002,-0.9998581409454346,0.9345315904139433,1.60788110935489e-06,150,1024,1,detach,dot,0.3,0.2,10,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8378552794456482,-0.9998692870140076,0.9348039215686276,1.4951514374813e-06,150,1024,1,detach,dot,0.3,0.2,10,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8378609418869019,-0.9998693466186523,0.9347494553376906,1.3230903593584518e-06,150,1024,1,detach,dot,0.3,0.2,10,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8335245251655579,-0.9998701810836792,0.9356753812636166,1.928270703100883e-06,150,1024,1,detach,dot,0.3,0.2,10,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8335220217704773,-0.9998698830604553,0.9356209150326796,2.4741196405940562e-06,150,1024,1,detach,dot,0.3,0.2,10,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8358634114265442,-0.9999021887779236,0.9350762527233115,2.7470441093406423e-06,150,1024,1,detach,dot,0.3,0.2,10,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8363153338432312,-0.9998613595962524,0.9341503267973857,1.4417531718569678e-06,150,1024,1,detach,dot,0.3,0.2,10,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8358762264251709,-0.9999023079872131,0.9350217864923748,2.8894394843388614e-06,150,1024,1,detach,dot,0.3,0.2,10,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.836294949054718,-0.9998613595962524,0.9340958605664488,1.4476863124818938e-06,150,1024,1,detach,dot,0.3,0.2,10,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.83552086353302,-0.9998566508293152,0.9344771241830067,1.726543921853406e-06,150,1024,1,detach,dot,0.3,0.2,10,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.835590124130249,-0.9998589158058167,0.934368191721133,1.8214741718522185e-06,150,1024,1,detach,dot,0.3,0.2,10,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8355394601821899,-0.9998632669448853,0.9346405228758169,3.114898828086042e-06,150,1024,1,detach,dot,0.3,0.2,10,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8355693221092224,-0.9998632669448853,0.9345860566448803,3.298826187458741e-06,150,1024,1,detach,dot,0.3,0.2,10,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
